reply_tweet_id,customer_tweet_id,customer_author,customer_message,apple_reply,created_at,cluster_id,intent
1887599,1887600,156915,"I restored my iPhone to factory settings, , and it’s been 40 minutes using it and battery is down to 65% already. #ios11 sux",We understand the concern over battery life and we're here to help. Let's look into support options in DM. Send us a message.,Mon Oct 23 15:00:31 +0000 2017,7,battery_drain_after_update
1434212,1434213,452991,apple are a JOKE! Someone is hacking my account rn and I cant even reset my security questions yet the hacker somehow got in??,"We're here to help. Follow these steps: If they don't help, contact Account Security:",Thu Nov 02 22:22:15 +0000 2017,1,account_and_store_issues
1727713,1727715,522467,"Hey bought Beats X and they connect to my macbook perfectly but not my s8+, shows up on bluetooth but wont connect. Please help","While you may need to reach out to Samsung, let's rule out what we can over Twitter. Any steps tried so far with your Beats?",Tue Oct 17 19:05:34 +0000 2017,0,apple_music_issue
559134,559135,250670,Hi! My touch is not working very well and I don't know what to do. I reseted my iphone and even that doesn't work :(,"We’d love to help with your iPhone’s display. To start, please send us a DM with which iPhone and exact software version you’re using. You can tap Settings &gt; General &gt; About to locate the software version.",Sat Dec 02 21:57:30 +0000 2017,10,recurring_device_issues
806158,806157,312112,any idea why this is happening when I try to install the Nike+ Run Club app on my Apple Watch? Thanks.,"Does the issue remain after a normal restart of your devices? If so, confirm the OS running on both, we'd like to help.",Thu Oct 12 17:36:37 +0000 2017,4,all_apps_crashing
1118220,1118221,383852,"can’t send videos to non iPhone users after last 2 updates,reset to factory settings re signed in to Apple ID thoughts?","We'll get Messages working again. Send us a DM, and we'll gather some more information there.",Sun Oct 15 12:33:29 +0000 2017,1,account_and_store_issues
2759071,2759073,772048,... my SE was PERFECT with iOS 10. Now it’s an eplileptic piece of junk that freezes mid call and a host of other problems,Sorry to hear you're having issues! Which specific iOS version are you running now? Let us know in a DM.,Tue Nov 21 04:07:55 +0000 2017,6,ios_update_issues
1892694,1892696,564337,"I got a strange email regarding my account, was wondering if you could verify it","We're glad to help! Please DM us all about it, including the sender's address, and we'll look into this with you.",Mon Oct 23 00:14:00 +0000 2017,3,customer_service_complaint
1178953,1178955,397287,"I’ve got a 6s on 11.0.3 it’s random crashes, no one app seems to cause it. Could be music, could be another app.",Got it. Are all your apps up-to-date? You can check by going into the App Store and selecting on the update tab.,Tue Oct 24 21:36:24 +0000 2017,6,ios_update_issues
4907,4905,116855,I've updated to iOS 11.1 just now. I shall check out these WiFi hotspots tomorrow and later in the week.,Sounds good. Let us know the results in DM and we'll continue working with you there. Thanks again.,Tue Oct 31 23:34:00 +0000 2017,6,ios_update_issues
2562358,2562360,727170,IOS11 is shocking. I can’t get over how slow and visually unappealing it is.,"We can help with the iOS performance. Do you know what version of the iOS is on the device? If not, you can check under Settings &gt; General &gt; About &gt; Version.",Thu Nov 16 17:50:46 +0000 2017,6,ios_update_issues
2283371,2283372,399453,Hi you are rubbish. We can’t watch any of the films we’ve purchased as it’s saying a billing error.Want full refund for all purchases,We understand your concerns and can point in the right direction. Please visit us here for assistance:,Thu Oct 19 19:04:06 +0000 2017,1,account_and_store_issues
2890979,2890981,801463,"My phone keep bugging, restarting itself. Then deleted all my pictures and brought it back, and now all iMessages are gone like whats really good b ! 😡😡",We'd like to look into these issues with you. DM us which iOS version you're on and if you see an Apple logo or spinning gear when it unexpectedly restarts. We'd also like to find out about how much battery you have when this happens as well.,Tue Nov 14 00:57:28 +0000 2017,5,missing_photos
2402159,2402158,691104,"Yes, I’ve tried the same after restarting the device but the problem still exists. I’ve also tried soft resetting but that too didn’t work.","Have you tried other Wi-Fi networks, or even resetting yours? This also will help us isolate the issue down further. Let us know in Direct Message and we'll continue there.",Wed Nov 15 16:29:31 +0000 2017,4,all_apps_crashing
2869672,2869674,796893,Somebody help a dude out. my iPod just completely froze like this for the last two hours and the touch screen doesn't work and I can't shut it down. Please help,"We'll assist in any way we can. Have you tried a forced restart as outlined here? If that doesn't work, try it again while connected to power.",Tue Nov 28 02:07:52 +0000 2017,10,recurring_device_issues
2773227,2773225,775108,"It got unlocked today, but thanks for the response :)",We are glad that you are all set. Contact us again in the future for assistance.,Tue Nov 21 17:53:58 +0000 2017,1,account_and_store_issues
2900441,2900442,302598,I found it. Thanks.,Excellent! Please feel free to reach out to us again if you need any more help. We’re available every day to answer your questions from 5am-8pm Pacific. Have a great day!,Tue Nov 28 17:48:26 +0000 2017,3,customer_service_complaint
1976899,1976900,585409,your latest iOS update for iPhone feels like a Windows upgrade. Slow and BUGGED. So frustrating,Let's take a look at your device performance together. Send us a DM with which iPhone model you have and your iOS version.,Wed Nov 01 19:03:01 +0000 2017,8,software_update_issues
2041647,2041648,603680,Yo when are you gonna fix this buggy ass iOS we got running? Shit is so trash I️ might convert to android,Here’s what you can do to work around the issue until it’s fixed in a future software update: DM issues.,Wed Nov 08 04:21:31 +0000 2017,6,ios_update_issues
1932557,1932558,575086,"Hi, It's only been 13months since I bought my iphone7 and it suddenly stopped working two days ago.",We want to help. Could you share a few more details about your iPhone 7? Are you able to power it on? Let us know in DM.,Sat Oct 28 19:24:00 +0000 2017,10,recurring_device_issues
718061,718062,291943,my phone i got 4 months ago was working perfectly fine until announced the new iPhone 😒,What issue are you having with your device? Have you done any recent updates? Let us know what's going on.,Fri Oct 06 13:48:54 +0000 2017,10,recurring_device_issues
2072120,2072122,612857,I spent 1200€ for an iPhone 7 plus last year to have a phone with battery dying in just 8 hours. Been buying your overpriced phones since 2008 but not this time 👎🏼 You lost the game,"We know how important battery life is. Let's work on this to find a great solution together. Are you using the cable that came with your iPhone, or a third-party cable? Also, how are you charging the iPhone; in a computer or with a wall adapter?",Sat Nov 25 14:40:36 +0000 2017,7,battery_drain_after_update
1162120,1162121,393428,"11.0.03 has made my IPh6 useless, bluetooth issues, battery life, frozen screen, call answering problems. Headed to Android","We’re here to work through each issue together. To begin, let’s see if updating to iOS 11.1 helps:",Tue Nov 07 16:47:00 +0000 2017,6,ios_update_issues
2278815,2278813,662570,"11.1.1. Just updated this morning. On all my yahoo email accounts on two iPads and an iPhone, they receive email but will no longer send anything. Says my user name or password is missing. This is showing correct. One of my iPhones has not been updated today and works fine.","Are you able to send email if you access your account through Safari? If you haven’t attempted to, please try now. Let us know how it goes.",Sat Nov 11 23:09:00 +0000 2017,6,ios_update_issues
244960,244961,174164,Updated iOS and now I can’t make...phone calls! How do you mess up phone calls ?,We can help. Try following this article and let us know the results,Thu Oct 05 14:56:29 +0000 2017,10,recurring_device_issues
1130462,1130464,386411,Hey what’s up with my #iPhone,"Let's find out what's going on! To get started, can you let us know which iOS version you're using with your iPhone currently?",Sun Oct 15 14:56:44 +0000 2017,10,recurring_device_issues
1535657,1535658,476166,setting up a new iPhone and all I can get to is,"We're glad to hear that and congrats on your new iPhone X! If you need anything, DM us here:",Sat Nov 04 00:29:30 +0000 2017,10,recurring_device_issues
484573,484575,230316,"- let me redownload them. And secondly, my ipad won't let me update to iOS 10.3.3 which is the newest I can download with this model.","Hey, we can address both concerns. First, let's look into what's going on with those songs. We want you to enjoy the songs that you've paid for. Can you check to make sure they're not hidden? This link will show you how to check:",Fri Dec 01 14:47:00 +0000 2017,6,ios_update_issues
1359169,1359167,436878,"Phone constantly freezes and will shut off, when I have adequate battery left. Did not have ANY problems before your last update",OK. Meet us in DM and tell us which version of iOS you're running on your iPhone.,Sat Nov 04 01:56:17 +0000 2017,8,software_update_issues
1153846,1153844,391470,"Hi I have 6S plus, tried all the normal stuff and reset phone still same issue all started when I updated iOS",We recommend taking these steps next and let us know what you find out once you test a voice memo:,Tue Oct 24 18:08:00 +0000 2017,10,recurring_device_issues
939248,939247,342648,"Love my . watch... but it might have been the worst purchase of my life because of . 5 weeks &amp; counting, nothing works.",Let's help to look into this together. Reach out to us in DM &amp; let us know more about what's going on with your Apple Watch.,Sat Oct 21 19:37:00 +0000 2017,3,customer_service_complaint
2020620,2020621,597565,get y’all shit together bro every time I️ say I️ a mf box pop up that shit irritating 😒 Get tf together,We'd be happy to help with this issue. Check out this workaround: DM us any questions:,Sun Nov 05 03:38:31 +0000 2017,3,customer_service_complaint
